customerID,firstName,lastName,credit_card_number,orderId,purchaseDate,shipDate,shipMode,productID,department,category,productName,quantity,price,shippingCost,discount,sales,profit,distrCenterId,shippingZipCode,homeZipCode,transactionStatus,city,region,state,country,segment,orderPriority,Order_Returned,Order_Delayed_Delivery,Likes_Product,rating,reviewID,friends,Shared_with
036-61-7469,Rodger,Gleason,xxxx-xxxx-xxxx-1275,65c2ad72-8221-4297-bdae-2330a945e6d8,Sat Nov 28 14:58:38 CST 2020,Sun Nov 29 14:50:24 CST 2020,Same Day,OFF-AP-5424-641,Office Supplies,Appliances,Hoover Stove - Red,1,366.21,23.14,23.2,366.15,29.292,DistributionCenter_22,10174,10174,Approved,New York,South,NY,USA,Corporate,medium,NO,NO,,,,121-08-4527; 313-37-5549; 648-64-9839; 050-13-2414,121-08-4527; 313-37-5549; 648-64-9839
400-34-9053,Alverta,Kertzmann,xxxx-xxxx-xxxx-6530,88aa44b8-202e-4789-adbe-c3c8558313a8,Sat Nov 28 14:59:33 CST 2020,Sun Nov 29 14:56:36 CST 2020,Same Day,ELE-CO-2643-508,Electronics,Copiers,Sharp Wireless Fax - Laser,1,562.26,25.78,20.29,567.75,34.065,DistributionCenter_31,2101,2101,Approved,Boston,East,MA,USA,Consumer,medium,NO,NO,,,,628-04-0902; 214-26-8624; 324-95-0709; 553-63-1095; 273-31-7439,628-04-0902; 214-26-8624; 324-95-0709
536-32-4392,Hollis,Swaniawski,xxxx-xxxx-xxxx-6336,0020a323-f288-4956-bf45-6d115bbadfb1,Sat Nov 28 14:59:18 CST 2020,Sun Nov 29 14:57:52 CST 2020,Same Day,OFF-AR-9954-374,Office Supplies,Art,Pencil Sharpener - 1670,1,9.83,1.51,1.19,10.15,0.9135,DistributionCenter_50,33172,33172,Approved,Miami,West,FL,USA,Home Office,High,NO,NO,,,,646-43-3216,646-43-3216
150-03-7826,Newell,Bartell,xxxx-xxxx-xxxx-0364,49f534fd-7d7f-428a-8cf2-3c0ae382d4fe,Sat Nov 28 14:54:34 CST 2020,Tue Dec 01 14:48:43 CST 2020,Standard Class,OFF-BI-3273-830,Office Supplies,Binders,Heavy Duty Binders,1,11.95,3.03,1.7,13.28,1.0624,DistributionCenter_41,90091,90091,Approved,Los Angeles,North,CA,USA,Home Office,Critical,NO,NO,,,,560-63-0668,560-63-0668
168-92-6995,Reinhold,Dach,xxxx-xxxx-xxxx-6783,1c4cf618-0177-426e-a22f-6deaaa768472,Sat Nov 28 14:57:12 CST 2020,Mon Nov 30 14:51:51 CST 2020,First Class,ELE-CO-5230-923,Electronics,Copiers,HP Multipurpose Laser Scanner,1,529.63,25.15,21.37,533.41,85.3456,DistributionCenter_78,75286,75286,Approved,Dallas,East,TX,USA,Home Office,Critical,NO,NO,,,,883-32-7338; 301-54-4105; 441-55-9898; 230-49-6990,883-32-7338
423-39-9786,Branson,Durgan,xxxx-xxxx-xxxx-9436,ddec0c10-a65e-4442-80e5-8cf989201036,Sat Nov 28 14:50:33 CST 2020,Tue Dec 01 14:55:28 CST 2020,Standard Class,OFF-AP-4273-021,Office Supplies,Appliances,Onida LED 32 inch,4,321.84,23.32,20.3,1290.38,193.557,DistributionCenter_25,10105,10105,Approved,New York,South,NY,USA,Consumer,low,NO,NO,Yes,3,rddec0c10-a65e-4442-80e5-8cf989201036,587-63-1043; 232-25-9324; 650-44-0011; 781-40-4932,587-63-1043
864-05-3436,Granville,Ledner,xxxx-xxxx-xxxx-7530,15bbe107-2b5b-437a-bdd5-cb550a100f27,Sat Nov 28 15:01:34 CST 2020,Tue Dec 01 15:01:38 CST 2020,Standard Class,GRO-BE-1162-674,Grocery,Beans,Organic Red Beans,1,4.65,2.19,1.84,5,0.95,DistributionCenter_78,75286,75286,Approved,Dallas,East,TX,USA,Corporate,Critical,NO,NO,,,,333-18-5165; 445-64-3803,333-18-5165; 445-64-3803
718-43-6711,Jamir,Cummings,xxxx-xxxx-xxxx-7358,cf4b4ba0-b37a-4abb-8768-7b12ed54d71c,Sat Nov 28 14:53:12 CST 2020,Tue Dec 01 14:51:35 CST 2020,Standard Class,OFF-AP-5866-868,Office Supplies,Appliances,Pigeon Stove - Glass,3,398.89,22.39,24.42,1194.64,238.928,DistributionCenter_6,60640,60640,Approved,Chicago,South,IL,USA,Corporate,Critical,NO,YES,,,,836-83-6691; 585-43-2127,836-83-6691; 585-43-2127
652-27-4638,Timmothy,Hane,xxxx-xxxx-xxxx-5870,4d318fb2-1cdb-4ec8-8552-08fe26105deb,Sat Nov 28 15:02:14 CST 2020,Sun Nov 29 14:59:00 CST 2020,Same Day,OFF-AP-4152-603,Office Supplies,Appliances,RFID Scanners,4,331.59,26.74,20.6,1332.5,119.925,DistributionCenter_94,30388,30388,Approved,Atlanta,South,GA,USA,Corporate,High,NO,NO,Yes,3,r4d318fb2-1cdb-4ec8-8552-08fe26105deb,648-64-9839; 046-16-9115; 570-49-7855,648-64-9839; 046-16-9115; 570-49-7855
820-78-2116,Christ,Ferry,xxxx-xxxx-xxxx-5068,6834ce6b-cdaa-41d1-88fd-c12deb962006,Sat Nov 28 14:55:51 CST 2020,Tue Dec 01 14:57:07 CST 2020,Standard Class,FUR-CH-1911-313,Furniture,Chairs,Executive Armchair - Brown,4,141.54,11.58,11.17,566.57,67.9884,DistributionCenter_72,75315,75315,Approved,Dallas,North,TX,USA,Home Office,High,NO,NO,,,,851-65-3546; 404-16-7802,851-65-3546; 404-16-7802
441-55-9898,Litzy,Kovacek,xxxx-xxxx-xxxx-9469,b473ea9c-be9e-4fb6-817c-04be1b29c6ef,Sat Nov 28 14:59:31 CST 2020,Tue Dec 01 14:47:50 CST 2020,Standard Class,GRO-BE-0026-248,Grocery,Beans,Mexicana Black Beans,4,4.33,2.86,1.06,19.12,0.7648,DistributionCenter_1,60646,60646,Approved,Chicago,East,IL,USA,Consumer,medium,NO,YES,No,2,rb473ea9c-be9e-4fb6-817c-04be1b29c6ef,433-07-5366; 656-33-9943; 694-55-8144; 740-13-5504; 752-82-5798,433-07-5366; 656-33-9943; 694-55-8144; 740-13-5504
477-03-7428,Jordan,Cummerata,xxxx-xxxx-xxxx-4077,05ba6164-951a-44ae-af77-76854c7a5b10,Sat Nov 28 14:47:56 CST 2020,Sun Nov 29 15:02:05 CST 2020,Same Day,GRO-BE-5062-880,Grocery,Beans,Organic Red Beans,2,5.41,2.88,1.15,12.55,1.8825,DistributionCenter_2,60660,60660,Approved,Chicago,East,IL,USA,Consumer,Critical,NO,YES,No,2,r05ba6164-951a-44ae-af77-76854c7a5b10,041-82-9515,041-82-9515
067-31-3672,Garnett,Satterfield,xxxx-xxxx-xxxx-2395,3718541d-1cca-4015-8d53-423c4e615c6e,Sat Nov 28 15:01:21 CST 2020,Wed Dec 02 15:01:03 CST 2020,Second Class,FUR-CH-6691-351,Furniture,Chairs,PVC Chair - Indigo,3,108.81,12.67,11.06,328.04,6.5608,DistributionCenter_75,75265,75265,Approved,Dallas,North,TX,USA,Corporate,medium,NO,NO,,,,503-48-8427; 433-07-5366; 292-19-0279,503-48-8427
232-89-3563,Greta,Lubowitz,xxxx-xxxx-xxxx-7520,8726de6c-009f-4aeb-ab8f-f910fb0b37f0,Sat Nov 28 14:59:58 CST 2020,Mon Nov 30 14:59:31 CST 2020,First Class,FUR-CH-2114-240,Furniture,Chairs,Novimex Leather Armchair - Adjustable,1,113.98,11.85,11.96,113.87,20.4966,DistributionCenter_7,60621,60621,Approved,Chicago,North,IL,USA,Home Office,low,NO,NO,Yes,4,r8726de6c-009f-4aeb-ab8f-f910fb0b37f0,324-95-0709; 698-61-6903; 004-88-1486,324-95-0709
459-14-3292,Donny,Wolff,xxxx-xxxx-xxxx-0169,867ae137-d966-4b8e-a742-dc7c39cda589,Sat Nov 28 14:52:43 CST 2020,Sun Nov 29 14:50:42 CST 2020,Same Day,ELE-CO-2742-348,Electronics,Copiers,Sharp Wireless Fax - Laser,3,550.85,25.32,20.38,1657.49,82.8745,DistributionCenter_31,2101,2101,Approved,Boston,North,MA,USA,Consumer,High,NO,YES,,,,570-49-7855; 794-98-5367,570-49-7855; 794-98-5367
790-39-7446,Dannie,Ullrich,xxxx-xxxx-xxxx-9622,f7fd8b92-11ca-4aed-a84d-faa307d47bc1,Sat Nov 28 14:51:31 CST 2020,Mon Nov 30 14:57:24 CST 2020,First Class,FUR-CH-8391-016,Furniture,Chairs,PVC Chair - Indigo,3,120.12,10.99,11.43,359.92,46.7896,DistributionCenter_91,31126,31126,Approved,Atlanta,West,GA,USA,Corporate,medium,NO,NO,Yes,4,rf7fd8b92-11ca-4aed-a84d-faa307d47bc1,016-22-6037; 014-45-8763; 379-65-1850; 504-63-7934; 032-07-5145,016-22-6037; 014-45-8763; 379-65-1850; 504-63-7934
868-27-0585,Luella,Koch,xxxx-xxxx-xxxx-5457,1a621265-31d6-4a5d-83c4-e65ea2dd522b,Sat Nov 28 14:54:14 CST 2020,Sun Nov 29 15:01:41 CST 2020,Same Day,OFF-AP-7331-737,Office Supplies,Appliances,Hoover Stove - Red,4,301.34,25.93,22.96,1208.33,120.833,DistributionCenter_78,75394,75394,Approved,Dallas,North,TX,USA,Home Office,low,NO,NO,No,1,r1a621265-31d6-4a5d-83c4-e65ea2dd522b,376-03-3283; 334-27-9593; 030-28-5658; 188-39-0343; 385-81-7120,376-03-3283; 334-27-9593; 030-28-5658
067-91-7496,Providenci,Emmerich,xxxx-xxxx-xxxx-2796,5f612707-d391-4885-a370-0746156aaa01,Sat Nov 28 15:01:25 CST 2020,Tue Dec 01 14:57:07 CST 2020,Standard Class,GRO-BE-4984-658,Grocery,Beans,Red Label Pinto Beans,2,4.37,2.23,1.33,9.64,1.0604,DistributionCenter_54,33173,33173,Approved,Miami,West,FL,USA,Consumer,medium,YES,NO,,,,734-37-3958; 640-50-2330; 440-44-5101,734-37-3958; 640-50-2330; 440-44-5101
042-32-7709,Mertie,Purdy,xxxx-xxxx-xxxx-0279,4737f097-f4e2-40a7-b683-6842e08793aa,Sat Nov 28 15:00:07 CST 2020,Sun Nov 29 14:53:23 CST 2020,Same Day,CLO-SH-5201-027,Clothing,Shorts,Jockey Blue Shorts With Pockets,5,10.36,2.47,1.38,52.89,10.578,DistributionCenter_14,10276,10276,Approved,New York,North,NY,USA,Corporate,medium,NO,NO,Yes,3,r4737f097-f4e2-40a7-b683-6842e08793aa,668-98-2052,668-98-2052
179-65-3889,Leatha,Koch,xxxx-xxxx-xxxx-2808,272b25ee-6fcd-44fe-b7b4-72e7f5e4a188,Sat Nov 28 14:57:55 CST 2020,Sun Nov 29 14:51:04 CST 2020,Same Day,CLO-SH-1163-124,Clothing,Shorts,Champion Men's Sportswear Shorts,2,16.95,2.38,1.13,35.15,6.327,DistributionCenter_28,2113,2113,Declined,Boston,North,MA,USA,Home Office,medium,NO,NO,,,,727-10-6158; 294-12-0265; 301-54-4105; 231-06-4702; 188-68-7693,727-10-6158; 294-12-0265; 301-54-4105; 231-06-4702
145-75-1158,Josiah,Lind,xxxx-xxxx-xxxx-0218,bd47cf34-03b0-4d2a-b6b2-22a07076519a,Sat Nov 28 14:52:27 CST 2020,Wed Dec 02 14:55:53 CST 2020,Second Class,OFF-AR-0168-461,Office Supplies,Art,Office Art Frames,3,8.35,1.79,1.99,24.85,3.976,DistributionCenter_54,33121,33121,Approved,Miami,East,FL,USA,Consumer,High,NO,NO,,,,777-44-3475; 141-73-0789; 615-86-2034; 769-42-6133; 445-64-3803,777-44-3475
526-75-4787,Jeramy,Labadie,xxxx-xxxx-xxxx-3792,c71aecec-4810-4443-a8ae-e9460c45066e,Sat Nov 28 15:01:42 CST 2020,Wed Dec 02 14:55:16 CST 2020,Second Class,GRO-BE-9944-063,Grocery,Beans,Organic Red Beans,3,4.32,2.06,1.13,13.89,1.5279,DistributionCenter_12,10268,10268,Approved,New York,West,NY,USA,Corporate,low,NO,NO,No,2,rc71aecec-4810-4443-a8ae-e9460c45066e,344-12-5256; 745-01-1184; 415-30-9564; 549-51-7227,344-12-5256; 745-01-1184; 415-30-9564
563-49-8790,Hadley,Runolfsson,xxxx-xxxx-xxxx-3242,28e73372-9b2e-4a0a-b637-1dc048ab6f95,Sat Nov 28 14:51:08 CST 2020,Wed Dec 02 15:00:38 CST 2020,Second Class,GRO-BE-1620-305,Grocery,Beans,RANCH STYLE Black Label Black Beans,2,5.98,2.11,1.97,12.1,0.363,DistributionCenter_45,90017,90017,Approved,Los Angeles,West,CA,USA,Home Office,High,NO,NO,,,,385-51-3088,385-51-3088
287-37-2825,Jennie,Jerde,xxxx-xxxx-xxxx-0370,65b55982-4614-4cf7-84a1-d46b9430a9c1,Sat Nov 28 15:02:24 CST 2020,Tue Dec 01 14:58:58 CST 2020,Standard Class,FUR-BO-0024-532,Furniture,Bookcases,Lively Bookcase - Wood,2,103.69,12.5,11.55,208.33,16.6664,DistributionCenter_52,33188,33188,Declined,Miami,East,FL,USA,Home Office,medium,NO,NO,,,,446-37-5175,446-37-5175
793-15-7042,Rosalee,West,xxxx-xxxx-xxxx-8935,84884521-844f-4e34-b5f0-52ea49b0ceb7,Sat Nov 28 14:51:08 CST 2020,Tue Dec 01 15:00:09 CST 2020,Standard Class,CLO-TS-0855-141,Clothing,TShirt,Allen Solly Groomed T-Shirt,4,22.08,4.36,3.55,89.13,16.0434,DistributionCenter_97,50022,50022,Approved,Atlanta,South,GA,USA,Home Office,High,NO,NO,Yes,3,r84884521-844f-4e34-b5f0-52ea49b0ceb7,766-58-8041; 033-96-5907; 232-27-5658; 662-07-9109,766-58-8041
526-75-4787,Jeramy,Labadie,xxxx-xxxx-xxxx-3792,4e25eb89-a55b-4abf-a2f5-3cf0febda0a8,Sat Nov 28 14:50:46 CST 2020,Tue Dec 01 15:01:52 CST 2020,Standard Class,OFF-AR-3373-769,Office Supplies,Art,Highlighter - Yellow Ink,5,8.14,1.11,1.68,40.13,6.4208,DistributionCenter_6,60629,60629,Approved,Chicago,North,IL,USA,Corporate,Critical,NO,YES,,,,006-10-0447; 188-68-7693,006-10-0447; 188-68-7693
340-78-4161,Elena,Quitzon,xxxx-xxxx-xxxx-0419,9b06193e-6631-4251-b9de-1e9da07ca2cd,Sat Nov 28 14:57:46 CST 2020,Tue Dec 01 14:54:07 CST 2020,Standard Class,OFF-AR-7206-477,Office Supplies,Art,Keon Office Whiteboard,5,7.68,1.78,1.65,38.53,7.706,DistributionCenter_92,30367,30367,Approved,Atlanta,East,GA,USA,Home Office,Critical,NO,NO,,,,793-63-6652; 580-23-3333; 646-43-3216; 705-77-8410; 578-24-1256,793-63-6652; 580-23-3333
446-05-8176,Adolf,Friesen,xxxx-xxxx-xxxx-1761,c6e56771-1a9e-4779-b489-1e3257a9e39a,Sat Nov 28 14:51:46 CST 2020,Sun Nov 29 14:49:02 CST 2020,Same Day,OFF-AR-4405-321,Office Supplies,Art,Keon Office Whiteboard,3,8.48,1.33,1.21,25.56,3.0672,DistributionCenter_8,60617,60617,Approved,Chicago,North,IL,USA,Home Office,medium,NO,NO,No,1,rc6e56771-1a9e-4779-b489-1e3257a9e39a,722-02-6591; 209-46-9398; 030-28-5658; 269-90-9775; 157-19-4171,722-02-6591
572-89-7273,Luther,Jast,xxxx-xxxx-xxxx-6985,326919aa-0801-41a0-a6a7-7425ac3540b7,Sat Nov 28 14:53:30 CST 2020,Mon Nov 30 14:49:08 CST 2020,First Class,OFF-AR-5218-514,Office Supplies,Art,Whiteboard Marker Set - 10 pcs,3,5.42,1.68,1.18,16.76,1.676,DistributionCenter_79,75218,75218,Approved,Dallas,East,TX,USA,Corporate,low,NO,YES,Yes,5,r326919aa-0801-41a0-a6a7-7425ac3540b7,844-49-3381; 042-32-7709; 209-46-9398; 297-21-4520; 040-93-5643,844-49-3381
793-15-7042,Rosalee,West,xxxx-xxxx-xxxx-8935,cbc167f6-8c21-44b0-a7f6-850997e5c73c,Sat Nov 28 14:50:25 CST 2020,Tue Dec 01 14:55:03 CST 2020,Standard Class,ELE-AC-7312-056,Electronics,Accessories,Cisco Router - Ethernet,3,103.68,12.55,10.97,312.62,46.893,DistributionCenter_75,75258,75258,Approved,Dallas,North,TX,USA,Home Office,medium,NO,NO,Yes,5,rcbc167f6-8c21-44b0-a7f6-850997e5c73c,572-89-7273; 451-11-4366,572-89-7273
138-11-4376,Angie,Schneider,xxxx-xxxx-xxxx-6193,696aa50f-1271-4a95-8123-1e8a0f51e656,Sat Nov 28 15:02:34 CST 2020,Sun Nov 29 15:02:06 CST 2020,Same Day,CLO-SH-4747-865,Clothing,Shorts,Jockey Black Shorts,5,14.82,2.29,1.5,74.89,1.4978,DistributionCenter_16,10281,10281,Approved,New York,East,NY,USA,Corporate,High,NO,NO,No,1,r696aa50f-1271-4a95-8123-1e8a0f51e656,196-97-2183; 124-49-9453; 587-63-1043; 436-38-5798; 115-27-1155,196-97-2183
563-49-8790,Hadley,Runolfsson,xxxx-xxxx-xxxx-3242,26522d50-88fb-42fb-9390-dfdea6b60b08,Sat Nov 28 14:48:59 CST 2020,Sun Nov 29 14:57:00 CST 2020,Same Day,OFF-AR-4948-776,Office Supplies,Art,Office Calendar Maps,2,8.99,1.69,1.51,18.16,3.4504,DistributionCenter_4,60653,60653,Approved,Chicago,North,IL,USA,Corporate,High,NO,NO,No,1,r26522d50-88fb-42fb-9390-dfdea6b60b08,413-83-5290; 046-16-9115; 578-24-1256,413-83-5290; 046-16-9115
079-31-8415,Dayne,Pagac,xxxx-xxxx-xxxx-7812,8d40cffa-3d7e-4214-ab17-ee26b3b6ea48,Sat Nov 28 14:58:00 CST 2020,Tue Dec 01 14:57:32 CST 2020,Standard Class,FUR-BO-2276-433,Furniture,Bookcases,Ikea Classic Bookcase - Mobile,3,147.1,12.64,10.44,443.5,26.61,DistributionCenter_93,31156,31156,Approved,Atlanta,East,GA,USA,Home Office,High,NO,NO,,,,668-98-2052; 103-64-3517,668-98-2052; 103-64-3517
074-30-7981,Quinton,Dickens,xxxx-xxxx-xxxx-5137,7193bb94-0743-464f-86f8-a23c3ed58309,Sat Nov 28 14:47:39 CST 2020,Wed Dec 02 14:58:21 CST 2020,Second Class,CLO-SH-2701-584,Clothing,Shorts,Olivia Shorts With Pockets,2,13.26,2.33,1.47,27.38,4.9284,DistributionCenter_38,90056,90056,Approved,Los Angeles,North,CA,USA,Consumer,Critical,YES,NO,Yes,3,r7193bb94-0743-464f-86f8-a23c3ed58309,650-44-0011; 083-51-4325; 296-51-7161; 793-63-6652; 289-73-0611,650-44-0011; 083-51-4325; 296-51-7161
599-11-5340,Reyna,Ullrich,xxxx-xxxx-xxxx-4498,918bca49-e54b-4c51-9804-cd3f2553e658,Sat Nov 28 14:55:15 CST 2020,Mon Nov 30 14:52:38 CST 2020,First Class,OFF-BI-5343-404,Office Supplies,Binders,GBC Velo Bind Cover,3,10.33,2.71,1.19,32.51,1.9506,DistributionCenter_71,75221,75221,Approved,Dallas,North,TX,USA,Corporate,High,NO,NO,No,2,r918bca49-e54b-4c51-9804-cd3f2553e658,040-08-9411; 669-36-3194; 072-64-3415; 678-46-0116,040-08-9411; 669-36-3194
121-28-5019,Lenna,Jacobson,xxxx-xxxx-xxxx-3105,ec7b3379-6b04-4933-b44a-b9df08807faa,Sat Nov 28 14:57:49 CST 2020,Sun Nov 29 14:58:19 CST 2020,Same Day,CLO-SH-0896-340,Clothing,Shorts,Levis Denim Shorts,2,12.29,2.82,1.45,25.95,0.7785,DistributionCenter_72,75387,75387,Approved,Dallas,North,TX,USA,Corporate,low,NO,NO,,,,404-16-7802; 883-32-7338; 234-12-6630; 845-28-4998,404-16-7802; 883-32-7338
791-10-2160,Jaylen,Marquardt,xxxx-xxxx-xxxx-8012,b5805cb0-9440-4603-bdab-cfb3c735ddcc,Sat Nov 28 15:01:50 CST 2020,Wed Dec 02 14:54:15 CST 2020,Second Class,CLO-TS-9993-351,Clothing,TShirt,Levis Denim T-Shirt,2,19.21,4.67,3.06,40.03,1.6012,DistributionCenter_2,60606,60606,Approved,Chicago,South,IL,USA,Corporate,Critical,NO,NO,,,,232-27-5658; 736-51-9904; 549-51-7227,232-27-5658
121-08-4527,Kaitlyn,Schaefer,xxxx-xxxx-xxxx-0684,3fd2dc14-ed8c-4698-b72c-7f74953678dc,Sat Nov 28 15:00:17 CST 2020,Wed Dec 02 14:48:07 CST 2020,Second Class,CLO-SH-1065-234,Clothing,Shorts,Jockey Blue Shorts With Pockets,1,18.12,2.59,1.73,18.98,2.847,DistributionCenter_13,10017,10017,Approved,New York,North,NY,USA,Corporate,low,NO,NO,,,,003-40-7153; 572-89-7273; 006-10-0447,003-40-7153
777-51-4048,Nathanial,Cremin,xxxx-xxxx-xxxx-0107,01e304ed-3df2-44a0-b961-9b1273f72171,Sat Nov 28 15:02:11 CST 2020,Mon Nov 30 14:51:04 CST 2020,First Class,CLO-SH-1646-665,Clothing,Shorts,LP Shorts With Pockets,3,12.92,2.45,1.41,39.8,4.378,DistributionCenter_22,10036,10036,Approved,New York,North,NY,USA,Consumer,low,NO,YES,,,,408-94-7635; 475-69-7991; 563-49-8790,408-94-7635; 475-69-7991
446-05-8176,Adolf,Friesen,xxxx-xxxx-xxxx-1761,d89171cb-8b41-409c-bf8c-5faea66a630c,Sat Nov 28 15:01:58 CST 2020,Mon Nov 30 15:00:23 CST 2020,First Class,OFF-AR-1095-100,Office Supplies,Art,Lumber Crayons,2,6.66,1.98,1.23,14.07,0.9849,DistributionCenter_89,30348,30348,Approved,Atlanta,North,GA,USA,Corporate,low,NO,NO,No,1,rd89171cb-8b41-409c-bf8c-5faea66a630c,105-77-5844; 836-83-6691; 124-49-9453; 042-73-7751; 288-68-9986,105-77-5844
121-08-4527,Kaitlyn,Schaefer,xxxx-xxxx-xxxx-0684,b75f9e6f-8e64-4fa0-a7f0-7777cc1ef06e,Sat Nov 28 14:55:11 CST 2020,Tue Dec 01 14:54:06 CST 2020,Standard Class,CLO-SH-0375-207,Clothing,Shorts,LP Shorts With Pockets,2,15.07,2.76,1.45,31.45,5.3465,DistributionCenter_58,33132,33132,Approved,Miami,East,FL,USA,Consumer,medium,NO,NO,No,1,rb75f9e6f-8e64-4fa0-a7f0-7777cc1ef06e,089-31-8600; 509-54-7639; 129-36-1028; 230-49-6990,089-31-8600; 509-54-7639; 129-36-1028
196-97-2183,Nicole,Hamill,xxxx-xxxx-xxxx-9999,18a855b4-a53f-4340-b9c4-d382a4a9c214,Sat Nov 28 14:48:04 CST 2020,Wed Dec 02 14:51:45 CST 2020,Second Class,OFF-AP-2770-753,Office Supplies,Appliances,Samsung LCD 40 inch,4,344.98,22.81,22.78,1379.95,234.5915,DistributionCenter_95,30375,30375,Approved,Atlanta,East,GA,USA,Consumer,High,YES,NO,,,,185-89-8404; 046-16-9115; 230-61-7532; 552-74-2846,185-89-8404
529-07-6062,Macey,Monahan,xxxx-xxxx-xxxx-8566,a65dcf34-909b-415a-9cf9-213de9361386,Sat Nov 28 14:55:40 CST 2020,Tue Dec 01 14:52:17 CST 2020,Standard Class,GRO-BE-0868-275,Grocery,Beans,Organic Red Beans,3,4.02,2.48,1.51,13.03,0.5212,DistributionCenter_83,37242,37242,Approved,Nashville,West,TN,USA,Home Office,High,NO,NO,,,,648-64-9839; 039-63-8481; 501-84-3855; 247-77-2334,648-64-9839; 039-63-8481; 501-84-3855
475-69-7991,Abdiel,Ernser,xxxx-xxxx-xxxx-5195,8971ce32-fe62-4f49-a9b9-b714f4842508,Sat Nov 28 14:56:59 CST 2020,Wed Dec 02 15:02:02 CST 2020,Second Class,FUR-FU-2670-870,Furniture,Furnishings,DuraMat Pile Carpeting,3,200.42,18.98,12,608.24,115.5656,DistributionCenter_24,10178,10178,Approved,New York,West,NY,USA,Corporate,low,NO,NO,,,,234-12-6630; 012-13-6522,234-12-6630
526-75-4787,Jeramy,Labadie,xxxx-xxxx-xxxx-3792,76960d1d-4810-4db3-bf3a-484c3a66e3e9,Sat Nov 28 14:58:04 CST 2020,Tue Dec 01 14:52:38 CST 2020,Standard Class,CLO-TS-8021-152,Clothing,TShirt,Workwear Pocket T-Shirt,4,20.19,4.77,3.97,81.56,12.234,DistributionCenter_40,90010,90010,Approved,Los Angeles,South,CA,USA,Consumer,low,NO,NO,,,,451-23-1112; 662-07-9109; 084-39-6598,451-23-1112
501-84-3855,Dewitt,Upton,xxxx-xxxx-xxxx-9721,324f9abf-91d6-40c0-9746-69aca8aed8e5,Sat Nov 28 14:54:31 CST 2020,Tue Dec 01 14:56:46 CST 2020,Standard Class,CLO-SH-0749-830,Clothing,Shorts,Flying Machine Denim Shorts,2,15.62,2.73,1.35,32.62,1.3048,DistributionCenter_34,90063,90063,Approved,Los Angeles,North,CA,USA,Corporate,medium,NO,NO,,,,791-99-5051; 599-88-8174; 070-05-7862,791-99-5051; 599-88-8174; 070-05-7862
523-51-3906,Preston,Jast,xxxx-xxxx-xxxx-5826,1f93182c-dc38-48e2-95fd-59611bf35ee8,Sat Nov 28 14:52:02 CST 2020,Wed Dec 02 14:50:14 CST 2020,Second Class,OFF-AR-7401-731,Office Supplies,Art,Whiteboard Marker Set - 10 pcs,5,7.11,1.32,1.66,35.21,5.6336,DistributionCenter_13,10099,10099,Approved,New York,East,NY,USA,Corporate,Critical,NO,NO,,,,526-75-4787; 851-44-0490; 493-03-6611; 083-51-4325,526-75-4787
037-54-7506,Mozelle,Fay,xxxx-xxxx-xxxx-1422,54989fe5-c60b-44e1-b5f2-2b3d87c7e877,Sat Nov 28 14:49:49 CST 2020,Sun Nov 29 14:51:02 CST 2020,Same Day,CLO-SH-8793-983,Clothing,Shorts,LP Shorts With Pockets,2,14.03,2.29,1.69,28.66,0.5732,DistributionCenter_40,90081,90081,Approved,Los Angeles,East,CA,USA,Corporate,High,NO,NO,No,1,r54989fe5-c60b-44e1-b5f2-2b3d87c7e877,682-62-1639,682-62-1639
748-72-3565,Wilburn,Hills,xxxx-xxxx-xxxx-5416,f96a723c-2e60-4560-8552-bd413280879f,Sat Nov 28 14:48:59 CST 2020,Tue Dec 01 15:00:11 CST 2020,Standard Class,GRO-BE-6551-122,Grocery,Beans,Mexicana Black Beans,2,4.96,2.28,1.16,11.04,0.3312,DistributionCenter_1,60646,60646,Approved,Chicago,West,IL,USA,Corporate,Critical,NO,NO,No,1,rf96a723c-2e60-4560-8552-bd413280879f,791-10-2160; 505-05-4783; 511-86-1441,791-10-2160; 505-05-4783
062-58-5200,Bulah,Kulas,xxxx-xxxx-xxxx-1455,09fbee03-fb5a-4023-a429-f3da8664356b,Sat Nov 28 14:57:43 CST 2020,Sun Nov 29 14:59:29 CST 2020,Same Day,GRO-BE-5222-220,Grocery,Beans,Cilantro Label Pinto Beans,3,4.76,2.75,1.91,15.12,0.1512,DistributionCenter_23,10001,10001,Approved,New York,West,NY,USA,Corporate,medium,NO,NO,,,,860-65-0117; 875-42-0257; 746-05-6658,860-65-0117
748-72-3565,Wilburn,Hills,xxxx-xxxx-xxxx-5416,22f556be-1837-4b6f-9a5a-f88edd1768b9,Sat Nov 28 15:01:34 CST 2020,Wed Dec 02 14:55:52 CST 2020,Second Class,GRO-PA-7143-484,Grocery,Pasta,Barilla Ready Pasta - Rotini Pasta - 8.5 Ounces,5,6.74,2.47,2.45,33.72,2.3604,DistributionCenter_12,10138,10138,Approved,New York,West,NY,USA,Consumer,medium,NO,NO,No,2,r22f556be-1837-4b6f-9a5a-f88edd1768b9,560-63-0668; 801-29-8542; 864-05-3436; 859-64-1740; 327-62-7269,560-63-0668; 801-29-8542; 864-05-3436
